dev_id,datetime,battery,batteryDiff,temperature,temperatureDiff,ObjectId
r718b140-06fa,2024/02/18 19:00:00+00,3.6,0,38.3,3.3,20395
r718b140-06fa,2024/02/18 20:00:00+00,3.6,0,33.9,-1.9,20396
r718b140-06fa,2024/02/18 21:00:00+00,3.6,0,25.4,0.5,20397
r718b140-06fa,2024/02/18 22:00:00+00,3.6,0,24.6,-0.299999999999997,20398
r718b140-06fa,2024/02/14 17:00:00+00,3.6,0,19.7,0.5,20399
r718b140-06fa,2024/02/14 18:00:00+00,3.6,0,18.9,0,20400
r718b140-06fa,2024/03/11 20:00:00+00,3.6,0,9.6,0,20401
r718b140-06fa,2024/03/11 21:00:00+00,3.6,0,9.6,0.299999999999999,20402
r718b140-06fa,2024/03/11 22:00:00+00,3.6,0,10.4,0.300000000000001,20403
r718b140-06fa,2024/03/11 23:00:00+00,3.6,0,11.7,0.5,20404
r718b140-06fa,2024/03/12 00:00:00+00,3.6,0,12.9,0.5,20405
r718b140-06fa,2024/03/12 01:00:00+00,3.6,0,14.2,0.5,20406
r718b140-06fa,2024/03/12 02:00:00+00,3.6,0,15.5,0.5,20407
r718b140-06fa,2024/03/12 03:00:00+00,3.6,0,17.9,1.1,20408
r718b140-06fa,2024/03/12 04:00:00+00,3.6,0,24.6,2.6,20409
r718b140-06fa,2024/03/12 05:00:00+00,3.6,0,28.3,2.6,20410
r718b140-06fa,2024/03/12 06:00:00+00,3.6,0,30.1,1.6,20411
r718b140-06fa,2024/03/12 07:00:00+00,3.6,0,29.3,-0.800000000000001,20412
r718b140-06fa,2024/03/12 08:00:00+00,3.6,0,23.1,-1,20413
r718b140-06fa,2024/03/12 09:00:00+00,3.6,0,18.9,-0.5,20414
r718b140-06fa,2024/03/12 10:00:00+00,3.6,0,16.8,-0.300000000000001,20415
r718b140-06fa,2024/03/12 11:00:00+00,3.6,0,15.3,0,20416
r718b140-06fa,2024/03/12 12:00:00+00,3.6,0,14.5,-0.199999999999999,20417
r718b140-06fa,2024/03/12 13:00:00+00,3.6,0,13.7,0,20418
r718b140-06fa,2024/03/12 14:00:00+00,3.6,0,12.9,0,20419
r718b140-06fa,2024/03/12 15:00:00+00,3.6,0,12.4,0,20420
r718b140-06fa,2024/03/12 16:00:00+00,3.6,0,11.9,0,20421
r718b140-06fa,2024/03/12 17:00:00+00,3.6,0,11.7,0,20422
r718b140-06fa,2024/03/12 18:00:00+00,3.6,0,11.1,0,20423
r718b140-06fa,2024/03/12 19:00:00+00,3.6,0,11.1,0,20424
r718b140-06fa,2024/03/12 20:00:00+00,3.6,0,10.9,0,20425
r718b140-06fa,2024/03/12 21:00:00+00,3.6,0,10.9,0,20426
r718b140-06fa,2024/03/12 22:00:00+00,3.6,0,11.7,0.300000000000001,20427
r718b140-06fa,2024/03/12 23:00:00+00,3.6,0,12.7,0.5,20428
r718b140-06fa,2024/03/13 00:00:00+00,3.6,0,14.2,0.5,20429
r718b140-06fa,2024/03/13 01:00:00+00,3.6,0,15,0.300000000000001,20430
r718b140-06fa,2024/03/13 02:00:00+00,3.6,0,16.8,0.5,20431
r718b140-06fa,2024/03/13 03:00:00+00,3.6,0,20.2,1.1,20432
r718b140-06fa,2024/03/13 04:00:00+00,3.6,0,24.1,1.8,20433
r718b140-06fa,2024/03/13 05:00:00+00,3.6,0,29.6,2.6,20434
r718b140-06fa,2024/03/05 14:00:00+00,3.6,0,13.5,0,20435
r718b140-06fa,2024/03/13 06:00:00+00,3.6,0,29,0,20436
r718b140-06fa,2024/03/13 07:00:00+00,3.6,0,25.4,0.199999999999999,20437
r718b140-06fa,2024/03/13 08:00:00+00,3.6,0,22.6,-0.699999999999999,20438
r718b140-06fa,2024/03/13 09:00:00+00,3.6,0,19.2,-0.5,20439
r718b140-06fa,2024/03/13 10:00:00+00,3.6,0,17.1,-0.199999999999999,20440
r718b140-06fa,2024/03/13 11:00:00+00,3.6,0,16.1,0,20441
r718b140-06fa,2024/03/13 12:00:00+00,3.6,0,15.3,0,20442
r718b140-06fa,2024/03/13 13:00:00+00,3.6,0,14.5,-0.199999999999999,20443
r718b140-06fa,2024/03/13 14:00:00+00,3.6,0,13.7,0,20444
r718b140-06fa,2024/03/13 15:00:00+00,3.6,0,13.2,0,20445
r718b140-06fa,2024/03/13 16:00:00+00,3.6,0,12.7,0,20446
r718b140-06fa,2024/03/13 17:00:00+00,3.6,0,12.2,0,20447
r718b140-06fa,2024/03/13 18:00:00+00,3.6,0,12.2,0,20448
r718b140-06fa,2024/03/13 19:00:00+00,3.6,0,11.9,0,20449
r718b140-06fa,2024/03/13 20:00:00+00,3.6,0,11.7,0,20450
r718b140-06fa,2024/03/13 21:00:00+00,3.6,0,11.4,0,20451
r718b140-06fa,2024/03/03 12:00:00+00,3.6,0,18.7,0,20452
r718b140-06fa,2024/03/01 10:00:00+00,3.6,0,24.4,-0.5,20453
r718b140-06fa,2024/03/07 16:00:00+00,3.6,0,15,0,20454
r718b140-06fa,2024/03/09 18:00:00+00,3.6,0,13.2,0,20455
r718b140-06fa,2024/03/09 19:00:00+00,3.6,0,12.9,0,20456
r718b140-06fa,2024/03/03 13:00:00+00,3.6,0,18.1,0,20457
r718b140-06fa,2024/03/09 20:00:00+00,3.6,0,12.4,0,20458
r718b140-06fa,2024/03/07 17:00:00+00,3.6,0,14.2,0,20459
r718b140-06fa,2024/03/03 14:00:00+00,3.6,0,17.4,0,20460
r718b140-06fa,2024/03/09 21:00:00+00,3.6,0,12.4,0,20461
r718b140-06fa,2024/03/07 18:00:00+00,3.6,0,14,0,20462
r718b140-06fa,2024/03/05 15:00:00+00,3.6,0,13.2,0,20463
r718b140-06fa,2024/03/03 15:00:00+00,3.6,0,17.1,0,20464
r718b140-06fa,2024/03/09 22:00:00+00,3.6,0,12.4,0,20465
r718b140-06fa,2024/03/07 19:00:00+00,3.6,0,14,0,20466
r718b140-06fa,2024/03/05 16:00:00+00,3.6,0,12.9,0,20467
r718b140-06fa,2024/03/03 16:00:00+00,3.6,0,16.8,0,20468
r718b140-06fa,2024/03/09 23:00:00+00,3.6,0,12.7,0.299999999999999,20469
r718b140-06fa,2024/03/07 20:00:00+00,3.6,0,13.7,0,20470
r718b140-06fa,2024/03/05 17:00:00+00,3.6,0,12.7,0,20471
r718b140-06fa,2024/03/03 17:00:00+00,3.6,0,16.3,0,20472
r718b140-06fa,2024/03/10 00:00:00+00,3.6,0,13.5,0.5,20473
r718b140-06fa,2024/03/07 21:00:00+00,3.6,0,14.2,0.300000000000001,20474
r718b140-06fa,2024/02/27 08:00:00+00,3.6,0,17.6,0,20475
r718b140-06fa,2024/03/05 18:00:00+00,3.6,0,12.4,0,20476
r718b140-06fa,2024/03/01 11:00:00+00,3.6,0,22.6,-0.300000000000001,20477
r718b140-06fa,2024/03/03 18:00:00+00,3.6,0,16.1,0,20478
r718b140-06fa,2024/02/25 05:00:00+00,3.6,0,14.8,0,20479
r718b140-06fa,2024/03/10 01:00:00+00,3.6,0,14.5,0.5,20480
r718b140-06fa,2024/03/07 22:00:00+00,3.6,0,15,0.300000000000001,20481
r718b140-06fa,2024/03/05 19:00:00+00,3.6,0,12.2,0,20482
r718b140-06fa,2024/02/27 09:00:00+00,3.6,0,17.4,0,20483
r718b140-06fa,2024/03/01 12:00:00+00,3.6,0,21.3,0,20484
r718b140-06fa,2024/03/03 19:00:00+00,3.6,0,15.8,0,20485
r718b140-06fa,2024/02/25 06:00:00+00,3.6,0,14.5,0,20486
r718b140-06fa,2024/03/10 02:00:00+00,3.6,0,14.2,0,20487
r718b140-06fa,2024/03/07 23:00:00+00,3.6,0,15.8,0.5,20488
r718b140-06fa,2024/03/05 20:00:00+00,3.6,0,11.9,0,20489
r718b140-06fa,2024/02/27 10:00:00+00,3.6,0,17.1,0,20490
r718b140-06fa,2024/03/01 13:00:00+00,3.6,0,20.5,0,20491
r718b140-06fa,2024/03/03 20:00:00+00,3.6,0,15.8,0,20492
r718b140-06fa,2024/02/25 08:00:00+00,3.6,0,14,-0.5,20493
r718b140-06fa,2024/03/10 03:00:00+00,3.6,0,14.8,0.300000000000001,20494
r718b140-06fa,2024/03/08 00:00:00+00,3.6,0,17.6,0.5,20495
r718b140-06fa,2024/03/05 21:00:00+00,3.6,0,12.2,0.299999999999999,20496
r718b140-06fa,2024/02/27 11:00:00+00,3.6,0,17.4,0.300000000000001,20497
r718b140-06fa,2024/03/01 14:00:00+00,3.6,0,20,0,20498
r718b140-06fa,2024/03/03 21:00:00+00,3.6,0,16.3,0.300000000000001,20499
r718b140-06fa,2024/02/25 09:00:00+00,3.6,0,13.7,0,20500
r718b140-06fa,2024/03/10 04:00:00+00,3.6,0,16.3,0.800000000000001,20501
r718b140-06fa,2024/03/08 01:00:00+00,3.6,0,18.7,0.599999999999998,20502
r718b140-06fa,2024/03/05 22:00:00+00,3.6,0,13.5,0.6,20503
r718b140-06fa,2024/02/27 12:00:00+00,3.6,0,18.1,0.299999999999997,20504
r718b140-06fa,2024/03/01 15:00:00+00,3.6,0,19.4,0,20505
r718b140-06fa,2024/03/03 22:00:00+00,3.6,0,17.9,1.1,20506
r718b140-06fa,2024/02/25 10:00:00+00,3.6,0,13.5,0,20507
r718b140-06fa,2024/03/10 05:00:00+00,3.6,0,15.8,0,20508
r718b140-06fa,2024/03/08 02:00:00+00,3.6,0,21,0.800000000000001,20509
r718b140-06fa,2024/03/05 23:00:00+00,3.6,0,14.8,0.600000000000001,20510
r718b140-06fa,2024/02/27 13:00:00+00,3.6,0,20.2,0.800000000000001,20511
r718b140-06fa,2024/03/01 16:00:00+00,3.6,0,18.9,0,20512
r718b140-06fa,2024/03/03 23:00:00+00,3.6,0,19.7,0.599999999999998,20513
r718b140-06fa,2024/02/25 11:00:00+00,3.6,0,13.7,0.199999999999999,20514
r718b140-06fa,2024/03/10 06:00:00+00,3.6,0,17.4,1.1,20515
r718b140-06fa,2024/03/08 03:00:00+00,3.6,0,23.1,1,20516
r718b140-06fa,2024/03/06 00:00:00+00,3.6,0,16.6,0.600000000000001,20517
r718b140-06fa,2024/02/27 14:00:00+00,3.6,0,22.3,0.800000000000001,20518
r718b140-06fa,2024/03/01 17:00:00+00,3.6,0,18.4,0,20519
r718b140-06fa,2024/03/04 00:00:00+00,3.6,0,22,0.800000000000001,20520
r718b140-06fa,2024/02/25 12:00:00+00,3.6,0,14.5,0.300000000000001,20521
r718b140-06fa,2024/03/10 07:00:00+00,3.6,0,17.4,0,20522
r718b140-06fa,2024/03/08 04:00:00+00,3.6,0,22,0,20523
r718b140-06fa,2024/03/06 01:00:00+00,3.6,0,18.4,0.5,20524
r718b140-06fa,2024/03/06 02:00:00+00,3.6,0,21,0.800000000000001,20525
r718b140-06fa,2024/03/06 03:00:00+00,3.6,0,22,0.5,20526
r718b140-06fa,2024/03/06 04:00:00+00,3.6,0,25.7,1.3,20527
r718b140-06fa,2024/03/06 05:00:00+00,3.6,0,30.8,3.6,20528
r718b140-06fa,2024/03/06 06:00:00+00,3.6,0,34.7,2.4,20529
r718b140-06fa,2024/03/06 07:00:00+00,3.6,0,33.2,-1.5,20530
r718b140-06fa,2024/03/06 08:00:00+00,3.6,0,26.5,-1,20531
r718b140-06fa,2024/03/06 09:00:00+00,3.6,0,22,-0.5,20532
r718b140-06fa,2024/03/06 10:00:00+00,3.6,0,19.2,-0.300000000000001,20533
r718b140-06fa,2024/03/06 11:00:00+00,3.6,0,17.6,-0.199999999999999,20534
r718b140-06fa,2024/03/06 12:00:00+00,3.6,0,16.3,0,20535
r718b140-06fa,2024/03/06 13:00:00+00,3.6,0,15.5,0,20536
r718b140-06fa,2024/03/06 14:00:00+00,3.6,0,15,0,20537
r718b140-06fa,2024/03/06 15:00:00+00,3.6,0,14.5,0,20538
r718b140-06fa,2024/03/06 16:00:00+00,3.6,0,14.2,0,20539
r718b140-06fa,2024/03/06 17:00:00+00,3.6,0,13.7,0,20540
r718b140-06fa,2024/03/06 18:00:00+00,3.6,0,13.5,0,20541
r718b140-06fa,2024/03/06 19:00:00+00,3.6,0,13.2,0,20542
r718b140-06fa,2024/03/06 20:00:00+00,3.6,0,12.9,0,20543
r718b140-06fa,2024/03/06 21:00:00+00,3.6,0,13.2,0.299999999999999,20544
r718b140-06fa,2024/03/06 22:00:00+00,3.6,0,13.7,0.300000000000001,20545
r718b140-06fa,2024/03/06 23:00:00+00,3.6,0,15.3,0.5,20546
r718b140-06fa,2024/03/07 00:00:00+00,3.6,0,16.6,0.5,20547
r718b140-06fa,2024/03/07 01:00:00+00,3.6,0,18.4,0.5,20548
r718b140-06fa,2024/03/07 02:00:00+00,3.6,0,20.5,0.800000000000001,20549
r718b140-06fa,2024/03/07 03:00:00+00,3.6,0,22.8,0.800000000000001,20550
r718b140-06fa,2024/03/07 04:00:00+00,3.6,0,30.1,2.6,20551
r718b140-06fa,2024/03/07 05:00:00+00,3.6,0,31.9,1.6,20552
r718b140-06fa,2024/03/07 06:00:00+00,3.6,0,36,1.3,20553
r718b140-06fa,2024/03/07 07:00:00+00,3.6,0,35,-1,20554
r718b140-06fa,2024/03/07 08:00:00+00,3.6,0,28.3,-1.1,20555
r718b140-06fa,2024/03/07 09:00:00+00,3.6,0,23.9,-0.699999999999999,20556
r718b140-06fa,2024/03/07 10:00:00+00,3.6,0,20.5,-0.300000000000001,20557
r718b140-06fa,2024/03/07 11:00:00+00,3.6,0,18.9,0,20558
r718b140-06fa,2024/03/07 12:00:00+00,3.6,0,17.9,0,20559
r718b140-06fa,2024/03/07 13:00:00+00,3.6,0,17.4,0,20560
r718b140-06fa,2024/03/07 14:00:00+00,3.6,0,16.6,0,20561
r718b140-06fa,2024/03/07 15:00:00+00,3.6,0,15.8,-0.199999999999999,20562
r718b140-06fa,2024/03/01 18:00:00+00,3.6,0,17.9,0,20563
r718b140-06fa,2024/03/04 01:00:00+00,3.6,0,25.2,0.800000000000001,20564
r718b140-06fa,2024/03/01 19:00:00+00,3.6,0,17.6,0,20565
r718b140-06fa,2024/02/25 13:00:00+00,3.6,0,16.3,0.800000000000001,20566
r718b140-06fa,2024/02/27 15:00:00+00,3.6,0,24.6,0.700000000000003,20567
r718b140-06fa,2024/03/04 02:00:00+00,3.6,0,27.2,0.800000000000001,20568
r718b140-06fa,2024/03/01 20:00:00+00,3.6,0,17.1,0,20569
r718b140-06fa,2024/02/25 14:00:00+00,3.6,0,17.6,0.5,20570
r718b140-06fa,2024/02/27 16:00:00+00,3.6,0,26.7,0.699999999999999,20571
r718b140-06fa,2024/03/10 08:00:00+00,3.6,0,16.3,-0.199999999999999,20572
r718b140-06fa,2024/03/04 03:00:00+00,3.6,0,30.6,1.8,20573
r718b140-06fa,2024/03/08 05:00:00+00,3.6,0,22.3,0.699999999999999,20574
r718b140-06fa,2024/03/01 21:00:00+00,3.6,0,17.1,0,20575
r718b140-06fa,2024/02/25 15:00:00+00,3.6,0,44.3,25.6,20576
r718b140-06fa,2024/02/27 17:00:00+00,3.6,0,29.3,1,20577
r718b140-06fa,2024/03/10 09:00:00+00,3.6,0,15,-0.199999999999999,20578
r718b140-06fa,2024/03/04 04:00:00+00,3.6,0,60.2,28.5,20579
r718b140-06fa,2024/03/08 06:00:00+00,3.6,0,20.5,-0.5,20580
r718b140-06fa,2024/03/01 22:00:00+00,3.6,0,17.9,0.299999999999997,20581
r718b140-06fa,2024/02/25 16:00:00+00,3.6,0,37,-1,20582
r718b140-06fa,2024/02/27 18:00:00+00,3.6,0,35.5,2.8,20583
r718b140-06fa,2024/03/10 10:00:00+00,3.6,0,14,0,20584
r718b140-06fa,2024/03/04 05:00:00+00,3.6,0,32.4,-2.1,20585
r718b140-06fa,2024/03/08 07:00:00+00,3.6,0,17.6,-0.199999999999999,20586
r718b140-06fa,2024/03/01 23:00:00+00,3.6,0,20.2,0.800000000000001,20587
r718b140-06fa,2024/02/25 17:00:00+00,3.6,0,31.1,0.300000000000001,20588
r718b140-06fa,2024/02/27 19:00:00+00,3.6,0,63.6,28.1,20589
r718b140-06fa,2024/03/10 11:00:00+00,3.6,0,13.5,0,20590
r718b140-06fa,2024/03/04 06:00:00+00,3.6,0,22.6,-0.800000000000001,20591
r718b140-06fa,2024/03/08 08:00:00+00,3.6,0,16.3,-0.199999999999999,20592
r718b140-06fa,2024/03/02 00:00:00+00,3.6,0,23.6,1.1,20593
r718b140-06fa,2024/02/25 18:00:00+00,3.6,0,36.5,2.3,20594
r718b140-06fa,2024/02/27 20:00:00+00,3.6,0,42.2,1.3,20595
r718b140-06fa,2024/03/10 12:00:00+00,3.6,0,12.9,0,20596
r718b140-06fa,2024/03/04 07:00:00+00,3.6,0,19.2,-0.299999999999997,20597
r718b140-06fa,2024/03/08 09:00:00+00,3.6,0,15.3,0,20598
r718b140-06fa,2024/03/02 01:00:00+00,3.6,0,27.2,1.3,20599
r718b140-06fa,2024/02/25 19:00:00+00,3.6,0,44.6,2.9,20600
r718b140-06fa,2024/02/27 21:00:00+00,3.6,0,39.6,-1.8,20601
r718b140-06fa,2024/03/10 13:00:00+00,3.6,0,12.7,0,20602
r718b140-06fa,2024/03/04 08:00:00+00,3.6,0,17.9,-0.200000000000003,20603
r718b140-06fa,2024/03/08 10:00:00+00,3.6,0,14.8,0,20604
r718b140-06fa,2024/03/02 02:00:00+00,3.6,0,29.3,0.800000000000001,20605
r718b140-06fa,2024/02/25 20:00:00+00,3.6,0,47.4,1.3,20606
r718b140-06fa,2024/02/25 21:00:00+00,3.6,0,47.2,-0.199999999999996,20607
r718b140-06fa,2024/02/25 22:00:00+00,3.6,0,35.5,-1.5,20608
r718b140-06fa,2024/02/25 23:00:00+00,3.6,0,29,-1.1,20609
r718b140-06fa,2024/02/26 00:00:00+00,3.6,0,24.4,-0.5,20610
r718b140-06fa,2024/02/26 01:00:00+00,3.6,0,22,-0.199999999999999,20611
r718b140-06fa,2024/02/26 02:00:00+00,3.6,0,20.5,-0.199999999999999,20612
r718b140-06fa,2024/02/26 03:00:00+00,3.6,0,19.4,0,20613
r718b140-06fa,2024/02/26 04:00:00+00,3.6,0,18.7,-0.199999999999999,20614
r718b140-06fa,2024/02/26 05:00:00+00,3.6,0,18.1,0,20615
r718b140-06fa,2024/02/26 06:00:00+00,3.6,0,17.6,0,20616
r718b140-06fa,2024/02/26 07:00:00+00,3.6,0,17.1,0,20617
r718b140-06fa,2024/02/26 08:00:00+00,3.6,0,16.8,0,20618
r718b140-06fa,2024/02/26 09:00:00+00,3.6,0,16.6,0,20619
r718b140-06fa,2024/02/26 10:00:00+00,3.6,0,16.3,0,20620
r718b140-06fa,2024/02/26 11:00:00+00,3.6,0,16.6,0.300000000000001,20621
r718b140-06fa,2024/02/26 12:00:00+00,3.6,0,17.4,0.300000000000001,20622
r718b140-06fa,2024/02/26 13:00:00+00,3.6,0,18.1,0.299999999999997,20623
r718b140-06fa,2024/02/26 14:00:00+00,3.6,0,18.9,0.599999999999998,20624
r718b140-06fa,2024/02/26 15:00:00+00,3.6,0,22.3,1.1,20625
r718b140-06fa,2024/02/26 16:00:00+00,3.6,0,24.9,1,20626
r718b140-06fa,2024/02/26 17:00:00+00,3.6,0,28.5,1.3,20627
r718b140-06fa,2024/02/26 18:00:00+00,3.6,0,31.4,1.6,20628
r718b140-06fa,2024/02/26 19:00:00+00,3.6,0,33.4,2,20629
r718b140-06fa,2024/02/26 20:00:00+00,3.6,0,37,2.8,20630
r718b140-06fa,2024/02/26 21:00:00+00,3.6,0,35.2,-0.200000000000003,20631
r718b140-06fa,2024/02/26 22:00:00+00,3.6,0,30.6,-1,20632
r718b140-06fa,2024/02/26 23:00:00+00,3.6,0,26.5,-0.5,20633
r718b140-06fa,2024/02/27 00:00:00+00,3.6,0,23.6,-0.199999999999999,20634
r718b140-06fa,2024/02/27 01:00:00+00,3.6,0,22.3,0,20635
r718b140-06fa,2024/02/27 02:00:00+00,3.6,0,21.5,-0.199999999999999,20636
r718b140-06fa,2024/02/27 03:00:00+00,3.6,0,20.5,0,20637
r718b140-06fa,2024/02/27 04:00:00+00,3.6,0,19.7,0,20638
r718b140-06fa,2024/02/27 05:00:00+00,3.6,0,18.9,0,20639
r718b140-06fa,2024/02/27 06:00:00+00,3.6,0,18.4,0,20640
r718b140-06fa,2024/02/27 07:00:00+00,3.6,0,17.9,0,20641
r718b140-06fa,2024/03/10 14:00:00+00,3.6,0,12.4,0,20642
r718b140-06fa,2024/03/04 09:00:00+00,3.6,0,16.8,0,20643
r718b140-06fa,2024/03/10 15:00:00+00,3.6,0,12.2,0,20644
r718b140-06fa,2024/03/08 11:00:00+00,3.6,0,14.5,0,20645
r718b140-06fa,2024/03/04 10:00:00+00,3.6,0,16.3,0,20646
r718b140-06fa,2024/03/10 16:00:00+00,3.6,0,11.9,0,20647
r718b140-06fa,2024/03/08 12:00:00+00,3.6,0,14.5,0.300000000000001,20648
r718b140-06fa,2024/03/04 11:00:00+00,3.6,0,15.8,0,20649
r718b140-06fa,2024/03/10 17:00:00+00,3.6,0,11.7,0,20650
r718b140-06fa,2024/02/27 22:00:00+00,3.6,0,31.6,-1,20651
r718b140-06fa,2024/03/02 03:00:00+00,3.6,0,32.1,1.1,20652
r718b140-06fa,2024/03/08 13:00:00+00,3.6,0,14.5,0,20653
r718b140-06fa,2024/03/04 12:00:00+00,3.6,0,15.3,0,20654
r718b140-06fa,2024/03/10 18:00:00+00,3.6,0,11.4,0,20655
r718b140-06fa,2024/02/27 23:00:00+00,3.6,0,27.2,-0.699999999999999,20656
r718b140-06fa,2024/03/02 04:00:00+00,3.6,0,37.8,2.1,20657
r718b140-06fa,2024/03/08 14:00:00+00,3.6,0,14.5,0,20658
r718b140-06fa,2024/03/04 13:00:00+00,3.6,0,15,0,20659
r718b140-06fa,2024/03/10 19:00:00+00,3.6,0,11.1,0,20660
r718b140-06fa,2024/02/28 00:00:00+00,3.6,0,24.1,-0.300000000000001,20661
r718b140-06fa,2024/03/02 05:00:00+00,3.6,0,45.6,2.8,20662
r718b140-06fa,2024/03/08 15:00:00+00,3.6,0,14.5,0,20663
r718b140-06fa,2024/03/04 14:00:00+00,3.6,0,14.8,0,20664
r718b140-06fa,2024/03/10 20:00:00+00,3.6,0,10.9,0,20665
r718b140-06fa,2024/02/28 01:00:00+00,3.6,0,22.6,-0.199999999999999,20666
r718b140-06fa,2024/03/02 06:00:00+00,3.6,0,46.4,0.5,20667
r718b140-06fa,2024/03/08 16:00:00+00,3.6,0,14.2,0,20668
r718b140-06fa,2024/03/04 15:00:00+00,3.6,0,14.2,0,20669
r718b140-06fa,2024/03/10 21:00:00+00,3.6,0,11.1,0.199999999999999,20670
r718b140-06fa,2024/02/28 02:00:00+00,3.6,0,21.5,-0.199999999999999,20671
r718b140-06fa,2024/03/02 07:00:00+00,3.6,0,45.3,-0.800000000000004,20672
r718b140-06fa,2024/03/08 17:00:00+00,3.6,0,14,0,20673
r718b140-06fa,2024/03/04 16:00:00+00,3.6,0,14.2,0,20674
r718b140-06fa,2024/03/10 22:00:00+00,3.6,0,11.4,0.300000000000001,20675
r718b140-06fa,2024/02/28 03:00:00+00,3.6,0,20.7,0,20676
r718b140-06fa,2024/03/02 08:00:00+00,3.6,0,32.9,-1.3,20677
r718b140-06fa,2024/03/08 18:00:00+00,3.6,0,13.7,0,20678
r718b140-06fa,2024/03/04 17:00:00+00,3.6,0,14,0,20679
r718b140-06fa,2024/03/10 23:00:00+00,3.6,0,12.2,0.5,20680
r718b140-06fa,2024/02/28 04:00:00+00,3.6,0,20,0,20681
r718b140-06fa,2024/03/02 09:00:00+00,3.6,0,27.5,-0.600000000000001,20682
r718b140-06fa,2024/03/08 19:00:00+00,3.6,0,13.2,0,20683
r718b140-06fa,2024/03/04 18:00:00+00,3.6,0,13.7,0,20684
r718b140-06fa,2024/03/11 00:00:00+00,3.6,0,12.9,0.299999999999999,20685
r718b140-06fa,2024/02/28 05:00:00+00,3.6,0,19.2,0,20686
r718b140-06fa,2024/03/02 10:00:00+00,3.6,0,24.6,-0.200000000000003,20687
r718b140-06fa,2024/03/08 20:00:00+00,3.6,0,12.7,0,20688
r718b140-06fa,2024/03/08 21:00:00+00,3.6,0,12.4,0,20689
r718b140-06fa,2024/03/08 22:00:00+00,3.6,0,12.7,0.299999999999999,20690
r718b140-06fa,2024/03/08 23:00:00+00,3.6,0,13.7,0.6,20691
r718b140-06fa,2024/03/09 00:00:00+00,3.6,0,15,0.5,20692
r718b140-06fa,2024/03/09 01:00:00+00,3.6,0,42,24.9,20693
r718b140-06fa,2024/03/09 02:00:00+00,3.6,0,52.9,25.9,20694
r718b140-06fa,2024/03/09 03:00:00+00,3.6,0,74.1,21.2,20695
r718b140-06fa,2024/03/09 04:00:00+00,3.6,0,49.5,16.6,20696
r718b140-06fa,2024/03/09 05:00:00+00,3.6,0,31.9,-1,20697
r718b140-06fa,2024/03/09 06:00:00+00,3.6,0,26.2,1,20698
r718b140-06fa,2024/03/09 07:00:00+00,3.6,0,28.3,2.1,20699
r718b140-06fa,2024/03/09 08:00:00+00,3.6,0,23.6,-0.5,20700
r718b140-06fa,2024/03/09 09:00:00+00,3.6,0,20.5,-0.5,20701
r718b140-06fa,2024/03/09 10:00:00+00,3.6,0,17.9,-0.200000000000003,20702
r718b140-06fa,2024/03/09 11:00:00+00,3.6,0,16.6,0,20703
r718b140-06fa,2024/03/09 12:00:00+00,3.6,0,16.1,0,20704
r718b140-06fa,2024/03/09 13:00:00+00,3.6,0,15.5,0,20705
r718b140-06fa,2024/03/09 14:00:00+00,3.6,0,15.3,0,20706
r718b140-06fa,2024/03/09 15:00:00+00,3.6,0,14.8,0,20707
r718b140-06fa,2024/03/09 16:00:00+00,3.6,0,14,0,20708
r718b140-06fa,2024/03/09 17:00:00+00,3.6,0,13.7,0,20709
r718b140-06fa,2024/03/04 19:00:00+00,3.6,0,13.5,0,20710
r718b140-06fa,2024/03/02 11:00:00+00,3.6,0,23.1,-0.199999999999999,20711
r718b140-06fa,2024/02/28 06:00:00+00,3.6,0,18.7,0,20712
r718b140-06fa,2024/03/04 20:00:00+00,3.6,0,13.2,0,20713
r718b140-06fa,2024/03/02 12:00:00+00,3.6,0,21.8,0,20714
r718b140-06fa,2024/02/28 07:00:00+00,3.6,0,18.1,0,20715
r718b140-06fa,2024/03/04 21:00:00+00,3.6,0,13.2,0.299999999999999,20716
r718b140-06fa,2024/03/02 13:00:00+00,3.6,0,21.3,0,20717
r718b140-06fa,2024/02/28 08:00:00+00,3.6,0,17.9,0,20718
r718b140-06fa,2024/03/11 01:00:00+00,3.6,0,13.5,0.300000000000001,20719
r718b140-06fa,2024/03/04 22:00:00+00,3.6,0,13.7,0.300000000000001,20720
r718b140-06fa,2024/03/02 14:00:00+00,3.6,0,21,0,20721
r718b140-06fa,2024/02/28 09:00:00+00,3.6,0,17.6,0,20722
r718b140-06fa,2024/03/11 02:00:00+00,3.6,0,14.2,0.5,20723
r718b140-06fa,2024/03/04 23:00:00+00,3.6,0,14.2,0.300000000000001,20724
r718b140-06fa,2024/03/02 15:00:00+00,3.6,0,20.5,0,20725
r718b140-06fa,2024/02/28 10:00:00+00,3.6,0,17.1,0,20726
r718b140-06fa,2024/03/11 03:00:00+00,3.6,0,14,0,20727
r718b140-06fa,2024/03/05 00:00:00+00,3.6,0,15.3,0.800000000000001,20728
r718b140-06fa,2024/03/02 16:00:00+00,3.6,0,20,0,20729
r718b140-06fa,2024/02/28 11:00:00+00,3.6,0,17.4,0.299999999999997,20730
r718b140-06fa,2024/03/11 04:00:00+00,3.6,0,13.2,0,20731
r718b140-06fa,2024/03/05 01:00:00+00,3.6,0,16.1,0.300000000000001,20732
r718b140-06fa,2024/03/02 17:00:00+00,3.6,0,19.7,0,20733
